# bin number, rate
0.00000e+00,2.72295e+01
1.00000e+00,1.63301e+02
2.00000e+00,3.55651e+00
3.00000e+00,1.46052e+00
4.00000e+00,6.57811e-01
5.00000e+00,3.50129e-01
6.00000e+00,1.97654e-01
7.00000e+00,1.09837e-01
8.00000e+00,6.31161e-02
9.00000e+00,3.84900e-02
