# bin number, rate
0.00000e+00,0.00000e+00
1.00000e+00,1.02995e-01
2.00000e+00,7.01877e+01
3.00000e+00,1.01904e+02
4.00000e+00,1.40575e+01
5.00000e+00,1.94571e+00
6.00000e+00,7.12589e-01
7.00000e+00,3.71650e-01
8.00000e+00,2.11008e-01
9.00000e+00,1.18802e-01
1.00000e+01,6.79379e-02
1.10000e+01,4.05970e-02
1.20000e+01,2.59461e-02
1.30000e+01,1.75295e-02
1.40000e+01,1.23998e-02
