# bin number, rate
0.00000e+00,0.00000e+00
1.00000e+00,1.47140e+03
2.00000e+00,3.10744e+01
3.00000e+00,1.22881e+01
4.00000e+00,5.41743e+00
5.00000e+00,2.85295e+00
6.00000e+00,1.61273e+00
7.00000e+00,8.95775e-01
8.00000e+00,5.11540e-01
9.00000e+00,3.10639e-01
