# bin number, rate
0.00000e+00,2.17572e+02
1.00000e+00,1.30434e+03
2.00000e+00,2.83451e+01
3.00000e+00,1.16215e+01
4.00000e+00,5.22595e+00
5.00000e+00,2.77709e+00
6.00000e+00,1.56552e+00
7.00000e+00,8.68768e-01
8.00000e+00,4.98532e-01
9.00000e+00,3.03608e-01
