# bin number, rate
0.00000e+00,0.00000e+00
1.00000e+00,1.29112e+04
2.00000e+00,2.44750e+03
3.00000e+00,3.63574e+02
4.00000e+00,1.11713e+02
5.00000e+00,4.76394e+01
6.00000e+00,2.63529e+01
7.00000e+00,1.49200e+01
8.00000e+00,8.33308e+00
9.00000e+00,4.83992e+00
