# bin number, rate
0.00000e+00,1.66649e+06
1.00000e+00,0.00000e+00
2.00000e+00,0.00000e+00
3.00000e+00,0.00000e+00
4.00000e+00,0.00000e+00
5.00000e+00,0.00000e+00
6.00000e+00,0.00000e+00
7.00000e+00,0.00000e+00
8.00000e+00,0.00000e+00
9.00000e+00,0.00000e+00
