# bin number, rate
0.00000e+00,2.30874e+03
1.00000e+00,1.38457e+04
2.00000e+00,3.01509e+02
3.00000e+00,1.23807e+02
4.00000e+00,5.57569e+01
5.00000e+00,2.96746e+01
6.00000e+00,1.67504e+01
7.00000e+00,9.30749e+00
8.00000e+00,5.34791e+00
9.00000e+00,3.26101e+00
