# bin number, rate
0.00000e+00,0.00000e+00
1.00000e+00,3.94832e-76
2.00000e+00,3.65808e+01
3.00000e+00,8.20721e+03
4.00000e+00,3.08192e+04
5.00000e+00,1.84453e+04
6.00000e+00,3.20177e+03
7.00000e+00,5.56245e+02
8.00000e+00,2.13030e+02
9.00000e+00,1.12656e+02
1.00000e+01,6.36210e+01
1.10000e+01,3.50872e+01
1.20000e+01,2.02876e+01
1.30000e+01,1.23870e+01
1.40000e+01,8.02381e+00
1.50000e+01,5.48299e+00
