# bin number, rate
0.00000e+00,9.86506e+03
1.00000e+00,5.91405e+04
2.00000e+00,1.28510e+03
3.00000e+00,5.26827e+02
4.00000e+00,2.36860e+02
5.00000e+00,1.25837e+02
6.00000e+00,7.09184e+01
7.00000e+00,3.93421e+01
8.00000e+00,2.25669e+01
9.00000e+00,1.37369e+01
