1.12289e-4, 4.69164e+12
1.37199e-4, 5.35472e+12
1.75432e-4, 6.49475e+12
2.23483e-4, 7.73898e+12
2.88914e-4, 9.28549e+12
3.71620e-4, 1.06356e+13
4.73876e-4, 1.21332e+13
6.06262e-4, 1.45018e+13
7.91193e-4, 1.67982e+13
1.01323e-3, 1.93026e+13
1.29132e-3, 2.16348e+13
1.67857e-3, 2.36335e+13
2.23283e-3, 2.58583e+13
2.86131e-3, 2.78416e+13
3.72449e-3, 2.97373e+13
4.63006e-3, 3.08637e+13
5.53349e-3, 3.07577e+13
6.85385e-3, 2.95231e+13
8.72541e-3, 2.80211e+13
1.09868e-2, 2.52021e+13
1.37850e-2, 1.97297e+13
1.58161e-2, 1.46070e+13
1.82214e-2, 9.56945e+12
2.07177e-2, 6.65164e+12
2.35561e-2, 4.57205e+12
2.67834e-2, 3.17307e+12
3.04528e-2, 2.24580e+12
3.46249e-2, 1.61599e+12
4.01540e-2, 1.10447e+12
4.65660e-2, 7.90777e+11
5.36223e-2, 5.86111e+11
6.32469e-2, 4.11701e+11
7.48098e-2, 3.03888e+11
8.78645e-2, 2.21545e+11
1.06752e-1, 1.59979e+11
1.31790e-1, 1.14236e+11
1.59098e-1, 8.83990e+10
1.91452e-1, 6.45526e+10
2.32169e-1, 4.92660e+10
2.94659e-1, 3.61723e+10
3.66173e-1, 2.95437e+10
4.44822e-1, 2.69714e+10
5.50057e-1, 2.27080e+10
6.93268e-1, 1.76424e+10
8.89521e-1, 1.38357e+10
1.10541e+0, 1.11649e+10
1.40109e+0, 8.77403e+9
1.77295e+0, 6.85370e+9
2.17084e+0, 5.72047e+9
2.68176e+0, 4.62847e+9
3.29769e+0, 3.80222e+9
4.20740e+0, 2.99211e+9
5.28043e+0, 2.36517e+9
6.69289e+0, 1.85420e+9
8.23551e+0, 1.51588e+9
1.06888e+1, 1.16851e+9
1.32830e+1, 9.40679e+8
1.66048e+1, 7.60193e+8
2.02312e+1, 6.12711e+8
2.57952e+1, 4.99345e+8
3.20557e+1, 3.98512e+8
3.96002e+1, 3.20811e+8
5.11380e+1, 2.50496e+8
6.23746e+1, 2.04921e+8
7.87252e+1, 1.60595e+8
9.44410e+1, 1.36698e+8
