# bin number, rate
0.00000e+00,2.29151e-10
1.00000e+00,1.88957e-08
2.00000e+00,6.55842e-10
3.00000e+00,0.00000e+00
4.00000e+00,0.00000e+00
5.00000e+00,0.00000e+00
6.00000e+00,0.00000e+00
7.00000e+00,0.00000e+00
8.00000e+00,0.00000e+00
9.00000e+00,0.00000e+00
